id,uuid,timestamp,just_booted,reset_reason,uptime,fw_version,modem_fw_version,rsrp
228731,359404230082688,,,,26,,,-101
228534,359404230082688,,,,36,,,-102
225842,359404230082688,,,,237,,,-101
224721,359404230082688,,,,25,,,-92
223678,359404230082688,,,,32,,,-96
222553,359404230082688,,,,33,,,-99
221676,359404230082688,,,,2238,,,-95
221442,359404230082688,,,,8,,,-105
221028,359404230082688,,,,233595,,,-114
218897,359404230082688,,,,41,,,-104
218273,359404230082688,,,,25,,,-113
216141,359404230082688,,,,10,,,-114
213771,359404230082688,,,,261536,,,-114
212523,359404230082688,,,,33119,,,-114
212356,359404230082688,,,,2159,,,-113
212269,359404230082688,,,,105,,,-114
211832,359404230082688,,,,13,,,-116
210286,359404230082688,,,,14,,,-114
208388,359404230082688,,,,36,,,-112
207950,359404230082688,,,,23,,,-113
207586,359404230082688,,,,19,,,-112
205429,359404230082688,,,,37,,,-114
195315,359404230082688,,,,33,,,-111
194984,359404230082688,,,,24,,,-112
192264,359404230082688,,,,12,,,-112
190702,359404230082688,,,,10,,,-112
189846,359404230082688,,,,40,,,-115
187389,359404230082688,,,,34,,,-112
185365,359404230082688,,,,9,,,-113
185286,359404230082688,,,,19,,,-115
185240,359404230082688,,,,21,,,-115
184577,359404230082688,,,,957,,,-112
184469,359404230082688,,,,275702,,,-113
181731,359404230082688,,,,9,,,-113
178829,359404230082688,,,,21,,,-113
177423,359404230082688,,,,27,,,-115
177356,359404230082688,,,,33,,,-113
175607,359404230082688,,,,16,,,-112
175367,359404230082688,,,,17,,,-112
174270,359404230082688,,,,21,,,-112
173992,359404230082688,,,,24,,,-111
173344,359404230082688,,,,29,,,-113
173291,359404230082688,,,,30,,,-113
173217,359404230082688,,,,764398,,,-113
169862,359404230082688,,,,19,,,-119
165086,359404230082688,,,,16,,,-115
163442,359404230082688,,,,198,,,-96
163338,359404230082688,,,,25427,,,-99
163237,359404230082688,,,,21,,,-99
163178,359404230082688,,,,18,,,-102
162940,359404230082688,,,,25,,,-99
162788,359404230082688,,,,12,,,-98
162681,359404230082688,,,,17,,,-98
162418,359404230082688,,,,3199,,,-96
162316,359404230082688,,,,3057,,,-96
162252,359404230082688,,,,18351,,,-103
162158,359404230082688,,,,12,,,-104
162113,359404230082688,,,,13768,,,-102
162042,359404230082688,,,,26,,,-103
161872,359404230082688,,,,18,,,-100
161788,359404230082688,,,,36,,,-100
161466,359404230082688,,,,20,,,-99
161347,359404230082688,,,,30,,,-99
161322,359404230082688,,,,23279,,,-100
161178,359404230082688,,,,30,,,-100
161023,359404230082688,,,,24,,,-101
160703,359404230082688,,,,23,,,-99
160568,359404230082688,,,,24,,,-97
160346,359404230082688,,,,12023,,,-99
160262,359404230082688,,,,16,,,-98
160135,359404230082688,,,,17,,,-98
159866,359404230082688,,,,24,,,-98
159598,359404230082688,,,,26,,,-99
159326,359404230082688,,,,24,,,-100
159321,359404230082688,,,,32524,,,-100
159278,359404230082688,,,,27704,,,-99
159126,359404230082688,,,,7372,,,-101
159060,359404230082688,,,,30,,,-97
158809,359404230082688,,,,11,,,-102
158572,359404230082688,,,,15,,,-98
158402,359404230082688,,,,23,,,-99
158313,359404230082688,,,,24,,,-98
158175,359404230082688,,,,34,,,-97
157898,359404230082688,,,,16,,,-101
157761,359404230082688,,,,33,,,-97
157527,359404230082688,,,,31,,,-97
157487,359404230082688,,,,16295,,,-95
157481,359404230082688,,,,15529,,,-96
157368,359404230082688,,,,18,,,-98
157220,359404230082688,,,,31,,,-95
157055,359404230082688,,,,35,,,-95
156879,359404230082688,,,,16,,,-95
156752,359404230082688,,,,20,,,-99
156591,359404230082688,,,,23,,,-95
156401,359404230082688,,,,38,,,-96
156211,359404230082688,,,,34,,,-96
155973,359404230082688,,,,26,,,-95
155572,359404230082688,,,,22,,,-92
128295,359404230082688,,,,241,,,-76
302875,359404230124662,,,,18,,,-107
302528,359404230124662,,,,9,,,-109
302352,359404230124662,,,,29,,,-98
300569,359404230124662,,,,5,,,-108
298780,359404230124662,,,,19,,,-106
298495,359404230124662,,,,27,,,-106
297381,359404230124662,,,,25,,,-106
297193,359404230124662,,,,1966,,,-108
295441,359404230124662,,,,28,,,-107
295229,359404230124662,,,,1129,,,-98
295203,359404230124662,,,,9,,,-117
295117,359404230124662,,,,21,,,-98
292834,359404230124662,,,,26,,,-107
291159,359404230124662,,,,16,,,-108
291094,359404230124662,,,,18,,,-110
289969,359404230124662,,,,34,,,-108
289805,359404230124662,,,,9,,,-99
289629,359404230124662,,,,25,,,-113
286266,359404230124662,,,,27,,,-97
286081,359404230124662,,,,77819,,,-101
285224,359404230124662,,,,23097,,,-106
285165,359404230124662,,,,22841,,,-106
285076,359404230124662,,,,21245,,,-107
284672,359404230124662,,,,12,,,-97
284294,359404230124662,,,,11,,,-98
284239,359404230124662,,,,28,,,-98
283501,359404230124662,,,,7,,,-99
283249,359404230124662,,,,21,,,-99
282067,359404230124662,,,,3987,,,-103
281939,359404230124662,,,,2194,,,-101
281822,359404230124662,,,,30,,,-94
280828,359404230124662,,,,369,,,-108
280817,359404230124662,,,,23,,,-108
279835,359404230124662,,,,18,,,-108
278716,359404230124662,,,,30,,,-106
278650,359404230124662,,,,21,,,-108
275778,359404230124662,,,,26,,,-115
275710,359404230124662,,,,23,,,-107
273720,359404230124662,,,,8,,,-103
273654,359404230124662,,,,12,,,-103
273062,359404230124662,,,,18,,,-102
271138,359404230124662,,,,14,,,-99
270930,359404230124662,,,,29,,,-103
270214,359404230124662,,,,14,,,-103
267319,359404230124662,,,,20,,,-104
267250,359404230124662,,,,9,,,-104
267168,359404230124662,,,,12,,,-104
266714,359404230124662,,,,35,,,-103
265961,359404230124662,,,,6,,,-103
264995,359404230124662,,,,20,,,-103
264492,359404230124662,,,,30,,,-103
264378,359404230124662,,,,25,,,-102
263345,359404230124662,,,,19,,,-104
261158,359404230124662,,,,13,,,-102
260078,359404230124662,,,,24,,,-103
259971,359404230124662,,,,24,,,-105
259766,359404230124662,,,,22,,,-102
259433,359404230124662,,,,3421,,,-106
258804,359404230124662,,,,33,,,-103
257108,359404230124662,,,,23,,,-104
256123,359404230124662,,,,25,,,-106
256013,359404230124662,,,,9,,,-106
255742,359404230124662,,,,10,,,-102
255284,359404230124662,,,,11,,,-102
253139,359404230124662,,,,35,,,-101
252887,359404230124662,,,,13,,,-106
252416,359404230124662,,,,35,,,-104
252113,359404230124662,,,,21,,,-104
251830,359404230124662,,,,16,,,-105
251742,359404230124662,,,,8,,,-103
251338,359404230124662,,,,33,,,-101
250525,359404230124662,,,,16,,,-100
250452,359404230124662,,,,23,,,-103
250381,359404230124662,,,,26,,,-102
250290,359404230124662,,,,7,,,-104
249985,359404230124662,,,,27,,,-106
249936,359404230124662,,,,9,,,-106
249079,359404230124662,,,,34,,,-104
248558,359404230124662,,,,23,,,-106
248520,359404230124662,,,,21,,,-106
248345,359404230124662,,,,32,,,-106
248266,359404230124662,,,,28,,,-106
247067,359404230124662,,,,26,,,-103
247013,359404230124662,,,,16,,,-103
245884,359404230124662,,,,54,,,-108
245809,359404230124662,,,,28,,,-104
244021,359404230124662,,,,30,,,-102
243915,359404230124662,,,,23,,,-101
242331,359404230124662,,,,11,,,-105
242086,359404230124662,,,,33,,,-107
241899,359404230124662,,,,9,,,-108
241594,359404230124662,,,,12,,,-103
241059,359404230124662,,,,30,,,-106
240962,359404230124662,,,,22,,,-104
240907,359404230124662,,,,16,,,-104
240872,359404230124662,,,,11,,,-105
240263,359404230124662,,,,12,,,-102
240054,359404230124662,,,,36,,,-105
239972,359404230124662,,,,12,,,-105
239648,359404230124662,,,,11,,,-105
239087,359404230124662,,,,16381,,,-105
238971,359404230124662,,,,15676,,,-105
238848,359404230124662,,,,2546,,,-104
238792,359404230124662,,,,10883,,,-106
238569,359404230124662,,,,27,,,-105
238449,359404230124662,,,,23,,,-105
238302,359404230124662,,,,32,,,-104
237807,359404230124662,,,,19,,,-104
237325,359404230124662,,,,5,,,-105
236359,359404230124662,,,,25,,,-105
236097,359404230124662,,,,36,,,-108
235897,359404230124662,,,,13060,,,-107
235701,359404230124662,,,,23,,,-109
235573,359404230124662,,,,21300,,,-106
235553,359404230124662,,,,20169,,,-107
235349,359404230124662,,,,10437,,,-116
235132,359404230124662,,,,7,,,-102
234899,359404230124662,,,,26,,,-102
233851,359404230124662,,,,11,,,-101
233651,359404230124662,,,,28,,,-101
233392,359404230124662,,,,23,,,-103
233059,359404230124662,,,,26,,,-103
232891,359404230124662,,,,8,,,-103
232822,359404230124662,,,,8,,,-104
232431,359404230124662,,,,2573,,,-107
232263,359404230124662,,,,17,,,-108
232157,359404230124662,,,,34,,,-110
232093,359404230124662,,,,36,,,-106
231975,359404230124662,,,,23,,,-105
231809,359404230124662,,,,10,,,-105
231778,359404230124662,,,,27,,,-105
231735,359404230124662,,,,29,,,-105
231691,359404230124662,,,,35,,,-106
231629,359404230124662,,,,27,,,-106
231577,359404230124662,,,,12,,,-105
231534,359404230124662,,,,23,,,-106
231446,359404230124662,,,,11,,,-105
231089,359404230124662,,,,28,,,-104
230978,359404230124662,,,,18,,,-101
230907,359404230124662,,,,9,,,-103
230686,359404230124662,,,,28,,,-102
230593,359404230124662,,,,31,,,-103
230446,359404230124662,,,,33,,,-103
230190,359404230124662,,,,19,,,-103
229730,359404230124662,,,,36333,,,-101
229690,359404230124662,,,,32859,,,-101
229678,359404230124662,,,,32188,,,-102
229669,359404230124662,,,,31223,,,-101
229322,359404230124662,,,,26,,,-102
229064,359404230124662,,,,32,,,-103
228611,359404230124662,,,,34,,,-103
228523,359404230124662,,,,47721,,,-101
227948,359404230124662,,,,29,,,-103
225779,359404230124662,,,,240,,,-105
223398,359404230124662,,,,34,,,-93
222936,359404230124662,,,,11,,,-97
222259,359404230124662,,,,10,,,-96
221652,359404230124662,,,,48027,,,-94
221286,359404230124662,,,,25,,,-95
221038,359404230124662,,,,71134,,,-96
220363,359404230124662,,,,19,,,-95
218147,359404230124662,,,,34,,,-96
216659,359404230124662,,,,27,,,-96
214876,359404230124662,,,,29,,,-95
214475,359404230124662,,,,20,,,-96
213981,359404230124662,,,,19,,,-96
213707,359404230124662,,,,588,,,-97
213206,359404230124662,,,,29,,,-95
212672,359404230124662,,,,26,,,-95
212478,359404230124662,,,,31864,,,-97
212362,359404230124662,,,,946,,,-96
212263,359404230124662,,,,697,,,-98
211854,359404230124662,,,,8,,,-102
211793,359404230124662,,,,26,,,-102
211422,359404230124662,,,,9,,,-95
210852,359404230124662,,,,19,,,-97
210252,359404230124662,,,,24,,,-95
209827,359404230124662,,,,16,,,-100
209582,359404230124662,,,,13,,,-93
209074,359404230124662,,,,11,,,-99
209031,359404230124662,,,,11,,,-94
208868,359404230124662,,,,35,,,-93
208318,359404230124662,,,,18,,,-94
207856,359404230124662,,,,33,,,-93
207646,359404230124662,,,,327,,,-93
207616,359404230124662,,,,10,,,-104
207493,359404230124662,,,,19,,,-103
207460,359404230124662,,,,14,,,-105
207454,359404230124662,,,,70761,,,-101
207088,359404230124662,,,,10,,,-105
206994,359404230124662,,,,36,,,-104
206970,359404230124662,,,,26,,,-104
206933,359404230124662,,,,24,,,-104
206907,359404230124662,,,,9,,,-104
206890,359404230124662,,,,11,,,-105
206876,359404230124662,,,,28,,,-103
206859,359404230124662,,,,31,,,-103
206674,359404230124662,,,,23,,,-106
206534,359404230124662,,,,17,,,-105
206504,359404230124662,,,,32,,,-105
206472,359404230124662,,,,12,,,-106
206444,359404230124662,,,,16,,,-105
206383,359404230124662,,,,27,,,-107
206333,359404230124662,,,,11,,,-105
206291,359404230124662,,,,15,,,-102
206276,359404230124662,,,,23,,,-116
206257,359404230124662,,,,25,,,-102
206223,359404230124662,,,,8,,,-105
206191,359404230124662,,,,11,,,-105
206152,359404230124662,,,,10,,,-105
206127,359404230124662,,,,36,,,-105
206099,359404230124662,,,,27,,,-105
206059,359404230124662,,,,9,,,-105
206028,359404230124662,,,,22,,,-105
205985,359404230124662,,,,26,,,-105
205953,359404230124662,,,,35,,,-99
205950,359404230124662,,,,38,,,-97
205938,359404230124662,,,,18,,,-116
205936,359404230124662,,,,39,,,-98
205873,359404230124662,,,,24,,,-105
200085,359404230124662,,,,224,,,-75
302754,359404230124811,,,,23,,,-93
302743,359404230124811,,,,75712,,,-97
302740,359404230124811,,,,75590,,,-97
302736,359404230124811,,,,75314,,,-93
302728,359404230124811,,,,75073,,,-94
302681,359404230124811,,,,72958,,,-97
301125,359404230124811,,,,6,,,-98
300964,359404230124811,,,,84574,,,-94
299636,359404230124811,,,,22639,,,-98
299111,359404230124811,,,,6,,,-96
299063,359404230124811,,,,21,,,-98
298997,359404230124811,,,,25,,,-95
298160,359404230124811,,,,6,,,-100
298003,359404230124811,,,,28,,,-95
297709,359404230124811,,,,52,,,-100
297133,359404230124811,,,,1802,,,-99
294442,359404230124811,,,,31,,,-93
294153,359404230124811,,,,1029449,,,-98
292644,359404230124811,,,,937896,,,-100
291266,359404230124811,,,,841805,,,-102
290266,359404230124811,,,,772469,,,-96
290007,359404230124811,,,,757982,,,-102
289948,359404230124811,,,,754733,,,-102
289197,359404230124811,,,,698513,,,-101
285259,359404230124811,,,,427332,,,-104
285172,359404230124811,,,,427054,,,-98
285085,359404230124811,,,,425474,,,-96
282081,359404230124811,,,,243862,,,-94
278461,359404230124811,,,,17448,,,-96
278111,359404230124811,,,,16,,,-95
273330,359404230124811,,,,718383,,,-96
272796,359404230124811,,,,694974,,,-94
271801,359404230124811,,,,635630,,,-100
271625,359404230124811,,,,626197,,,-101
270033,359404230124811,,,,532216,,,-96
265242,359404230124811,,,,285317,,,-103
264830,359404230124811,,,,266451,,,-101
259678,359404230124811,,,,13,,,-97
259449,359404230124811,,,,2667,,,-101
258315,359404230124811,,,,69333,,,-100
257318,359404230124811,,,,21,,,-97
256898,359404230124811,,,,24,,,-98
256032,359404230124811,,,,16,,,-93
252219,359404230124811,,,,13,,,-101
239101,359404230124811,,,,2395,,,-93
239024,359404230124811,,,,1814,,,-95
238940,359404230124811,,,,1353,,,-97
233660,359404230124811,,,,26274,,,-97
233393,359404230124811,,,,25,,,-99
232465,359404230124811,,,,137527,,,-98
232326,359404230124811,,,,78801,,,-97
231525,359404230124811,,,,28,,,-98
227499,359404230124811,,,,222,,,-101
226527,359404230124811,,,,239,,,-98
160853,359404230082589,,,,36,,,-89
128632,359404230082589,,,,223,,,-68
282751,359404230124340,,,,21,,,-130
271584,359404230124340,,,,14,,,-78
271177,359404230124340,,,,11,,,-112
259456,359404230124340,,,,1872,,,-99
253650,359404230124340,,,,16,,,-77
232651,359404230124340,,,,32,,,-97
232374,359404230124340,,,,1843,,,-98
232305,359404230124340,,,,19,,,-91
226760,359404230124340,,,,23,,,-101
226694,359404230124340,,,,24,,,-109
226383,359404230124340,,,,36,,,-103
226280,359404230124340,,,,435,,,-105
226270,359404230124340,,,,31,,,-102
219185,359404230124340,,,,10,,,-96
217795,359404230124340,,,,11,,,-95
217505,359404230124340,,,,21,,,-86
216612,359404230124340,,,,238,,,-85
216438,359404230124340,,,,7,,,-85
216222,359404230124340,,,,6,,,-86
216153,359404230124340,,,,9,,,-81
214633,359404230124340,,,,32,,,-90
212508,359404230124340,,,,32240,,,-84
212355,359404230124340,,,,1293,,,-88
212293,359404230124340,,,,68,,,-85
211627,359404230124340,,,,30,,,-89
209599,359404230124340,,,,249101,,,-79
209598,359404230124340,,,,248883,,,-78
209570,359404230124340,,,,245713,,,-77
208435,359404230124340,,,,24,,,-67
207147,359404230124340,,,,234,,,-80
302050,359404230124415,,,,231,,,-87
301009,359404230124415,,,,59667,,,-94
300859,359404230124415,,,,53774,,,-91
299993,359404230124415,,,,11768,,,-90
299748,359404230124415,,,,16,,,-92
299700,359404230124415,,,,122901,,,-95
299420,359404230124415,,,,112091,,,-94
299380,359404230124415,,,,110527,,,-96
299234,359404230124415,,,,104160,,,-95
298335,359404230124415,,,,59016,,,-94
298179,359404230124415,,,,50934,,,-95
298105,359404230124415,,,,47468,,,-97
298068,359404230124415,,,,46193,,,-94
298055,359404230124415,,,,45562,,,-94
298048,359404230124415,,,,45238,,,-94
298028,359404230124415,,,,44485,,,-94
298006,359404230124415,,,,43720,,,-94
297988,359404230124415,,,,43047,,,-90
297957,359404230124415,,,,41643,,,-94
297901,359404230124415,,,,39188,,,-94
297373,359404230124415,,,,12540,,,-95
297151,359404230124415,,,,2310,,,-95
296915,359404230124415,,,,25648,,,-94
296897,359404230124415,,,,23990,,,-95
296830,359404230124415,,,,20200,,,-95
296782,359404230124415,,,,17151,,,-95
296728,359404230124415,,,,13303,,,-94
296617,359404230124415,,,,7631,,,-95
296462,359404230124415,,,,28,,,-94
296258,359404230124415,,,,105178,,,-94
296068,359404230124415,,,,96004,,,-90
294138,359404230124415,,,,25,,,-94
294022,359404230124415,,,,19,,,-87
302080,359404230082514,,,,20,,,-89
301305,359404230082514,,,,36,,,-87
300048,359404230082514,,,,18,,,-86
298807,359404230082514,,,,17,,,-87
297137,359404230082514,,,,2038,,,-88
296595,359404230082514,,,,25,,,-87
294576,359404230082514,,,,9,,,-87
292489,359404230082514,,,,11,,,-89
291686,359404230082514,,,,9,,,-89
290788,359404230082514,,,,30,,,-86
289446,359404230082514,,,,12,,,-86
288897,359404230082514,,,,19,,,-86
287713,359404230082514,,,,18,,,-87
287139,359404230082514,,,,34,,,-87
285371,359404230082514,,,,33,,,-87
285311,359404230082514,,,,111751,,,-90
285142,359404230082514,,,,111389,,,-87
285082,359404230082514,,,,109836,,,-87
283473,359404230082514,,,,10,,,-91
282038,359404230082514,,,,2666,,,-88
281962,359404230082514,,,,927,,,-89
281699,359404230082514,,,,30,,,-89
280701,359404230082514,,,,24,,,-89
278543,359404230082514,,,,31,,,-90
275887,359404230082514,,,,8,,,-89
274307,359404230082514,,,,20,,,-87
273323,359404230082514,,,,34,,,-89
271771,359404230082514,,,,17,,,-89
270519,359404230082514,,,,10,,,-88
268825,359404230082514,,,,13,,,-90
266328,359404230082514,,,,22,,,-87
265640,359404230082514,,,,29,,,-89
264636,359404230082514,,,,13,,,-90
263375,359404230082514,,,,23,,,-88
262743,359404230082514,,,,13,,,-88
261871,359404230082514,,,,13,,,-91
260668,359404230082514,,,,25,,,-90
260393,359404230082514,,,,49684,,,-96
259437,359404230082514,,,,2050,,,-90
259046,359404230082514,,,,20,,,-92
257693,359404230082514,,,,30,,,-90
256781,359404230082514,,,,10,,,-89
256587,359404230082514,,,,36595,,,-88
256040,359404230082514,,,,12,,,-90
255307,359404230082514,,,,9,,,-88
254016,359404230082514,,,,17,,,-88
252929,359404230082514,,,,9,,,-90
252266,359404230082514,,,,33,,,-89
251427,359404230082514,,,,18,,,-90
250808,359404230082514,,,,480,,,-89
249964,359404230082514,,,,16,,,-88
248795,359404230082514,,,,33,,,-91
248230,359404230082514,,,,26,,,-87
247174,359404230082514,,,,22,,,-87
246434,359404230082514,,,,29,,,-89
245676,359404230082514,,,,33,,,-89
244739,359404230082514,,,,34,,,-88
243650,359404230082514,,,,22,,,-90
241491,359404230082514,,,,20,,,-88
240097,359404230082514,,,,19,,,-95
239105,359404230082514,,,,16960,,,-91
238993,359404230082514,,,,16254,,,-91
238855,359404230082514,,,,3126,,,-90
238700,359404230082514,,,,36,,,-92
236114,359404230082514,,,,33,,,-90
234386,359404230082514,,,,16,,,-90
232757,359404230082514,,,,19173,,,-96
232421,359404230082514,,,,2028,,,-90
232379,359404230082514,,,,105772,,,-92
231066,359404230082514,,,,33,,,-92
230439,359404230082514,,,,30,,,-92
229193,359404230082514,,,,22,,,-92
228195,359404230082514,,,,19,,,-91
227481,359404230082514,,,,18,,,-90
226571,359404230082514,,,,20,,,-91
225772,359404230082514,,,,244,,,-90
225488,359404230082514,,,,16,,,-90
224553,359404230082514,,,,30,,,-89
223744,359404230082514,,,,14,,,-91
222632,359404230082514,,,,17,,,-89
221653,359404230082514,,,,59111,,,-91
221193,359404230082514,,,,26,,,-90
220975,359404230082514,,,,364052,,,-89
217560,359404230082514,,,,31,,,-92
216601,359404230082514,,,,21,,,-91
216271,359404230082514,,,,19,,,-90
216083,359404230082514,,,,14,,,-89
215392,359404230082514,,,,9,,,-91
214608,359404230082514,,,,25,,,-88
213782,359404230082514,,,,72,,,-91
213546,359404230082514,,,,9,,,-90
212725,359404230082514,,,,14,,,-90
212475,359404230082514,,,,32532,,,-92
212402,359404230082514,,,,1674,,,-89
212288,359404230082514,,,,747,,,-91
212064,359404230082514,,,,33,,,-93
211269,359404230082514,,,,16,,,-92
210832,359404230082514,,,,10,,,-87
210466,359404230082514,,,,16,,,-92
210306,359404230082514,,,,19,,,-91
210036,359404230082514,,,,18,,,-95
209899,359404230082514,,,,23,,,-89
209555,359404230082514,,,,25,,,-91
209292,359404230082514,,,,26,,,-89
208952,359404230082514,,,,29,,,-89
208458,359404230082514,,,,36,,,-90
208114,359404230082514,,,,21,,,-90
207986,359404230082514,,,,56261,,,-93
207715,359404230082514,,,,14,,,-89
207496,359404230082514,,,,12,,,-91
207337,359404230082514,,,,17,,,-91
207073,359404230082514,,,,15,,,-92
206441,359404230082514,,,,36,,,-92
205974,359404230082514,,,,8,,,-90
205312,359404230082514,,,,18,,,-90
204981,359404230082514,,,,26,,,-92
204521,359404230082514,,,,24,,,-91
204196,359404230082514,,,,30,,,-91
203839,359404230082514,,,,14,,,-91
203362,359404230082514,,,,31,,,-91
202874,359404230082514,,,,23,,,-91
201652,359404230082514,,,,8,,,-91
201238,359404230082514,,,,35,,,-91
200699,359404230082514,,,,16,,,-92
199914,359404230082514,,,,28,,,-92
198934,359404230082514,,,,24,,,-91
198514,359404230082514,,,,17418,,,-96
198374,359404230082514,,,,37,,,-95
198176,359404230082514,,,,132168,,,-94
197086,359404230082514,,,,29,,,-89
195027,359404230082514,,,,12,,,-95
194948,359404230082514,,,,155227,,,-96
193541,359404230082514,,,,24,,,-98
193526,359404230082514,,,,44010,,,-99
193062,359404230082514,,,,7,,,-98
192482,359404230082514,,,,33,,,-99
192162,359404230082514,,,,9287,,,-100
192097,359404230082514,,,,14,,,-98
191322,359404230082514,,,,21,,,-100
190951,359404230082514,,,,28,,,-100
190432,359404230082514,,,,14,,,-100
189787,359404230082514,,,,24,,,-98
188859,359404230082514,,,,17,,,-96
188261,359404230082514,,,,17,,,-99
188187,359404230082514,,,,27695,,,-100
187940,359404230082514,,,,15,,,-99
186943,359404230082514,,,,19,,,-97
186487,359404230082514,,,,24,,,-97
185752,359404230082514,,,,16,,,-97
185356,359404230082514,,,,16,,,-96
185009,359404230082514,,,,27,,,-96
184554,359404230082514,,,,2139,,,-99
183971,359404230082514,,,,11,,,-98
183486,359404230082514,,,,31,,,-97
183020,359404230082514,,,,7,,,-98
182458,359404230082514,,,,29,,,-98
182071,359404230082514,,,,31,,,-97
181755,359404230082514,,,,34,,,-99
181314,359404230082514,,,,27,,,-99
180704,359404230082514,,,,32,,,-97
180106,359404230082514,,,,9,,,-97
179314,359404230082514,,,,7,,,-97
178983,359404230082514,,,,20,,,-97
178681,359404230082514,,,,29,,,-97
178251,359404230082514,,,,29,,,-97
177866,359404230082514,,,,34,,,-99
177241,359404230082514,,,,15,,,-96
176822,359404230082514,,,,20,,,-99
176396,359404230082514,,,,28,,,-98
175835,359404230082514,,,,29,,,-99
175535,359404230082514,,,,25,,,-99
175279,359404230082514,,,,17,,,-98
174923,359404230082514,,,,34,,,-99
174609,359404230082514,,,,34,,,-100
174201,359404230082514,,,,9,,,-99
173764,359404230082514,,,,23,,,-98
173453,359404230082514,,,,12,,,-97
173187,359404230082514,,,,3145,,,-98
172815,359404230082514,,,,32,,,-97
172518,359404230082514,,,,30,,,-99
172273,359404230082514,,,,25,,,-98
172093,359404230082514,,,,21,,,-98
171747,359404230082514,,,,36,,,-99
171538,359404230082514,,,,22,,,-100
171134,359404230082514,,,,8,,,-97
170934,359404230082514,,,,21,,,-97
170509,359404230082514,,,,20,,,-98
170216,359404230082514,,,,8,,,-98
169944,359404230082514,,,,21,,,-97
169727,359404230082514,,,,20,,,-97
169514,359404230082514,,,,38,,,-98
169117,359404230082514,,,,30,,,-96
168785,359404230082514,,,,16,,,-98
168653,359404230082514,,,,27,,,-96
168228,359404230082514,,,,14,,,-98
167790,359404230082514,,,,34,,,-99
167501,359404230082514,,,,8,,,-97
167207,359404230082514,,,,26,,,-99
166798,359404230082514,,,,10,,,-97
166637,359404230082514,,,,228,,,-97
166568,359404230082514,,,,30,,,-110
166281,359404230082514,,,,25,,,-107
166064,359404230082514,,,,22,,,-108
166025,359404230082514,,,,26,,,-108
165978,359404230082514,,,,28,,,-103
165925,359404230082514,,,,24,,,-108
165630,359404230082514,,,,12,,,-108
165550,359404230082514,,,,28,,,-108
165446,359404230082514,,,,33,,,-111
165311,359404230082514,,,,19,,,-114
165283,359404230082514,,,,10,,,-112
165167,359404230082514,,,,30,,,-113
164753,359404230082514,,,,26,,,-113
164731,359404230082514,,,,19,,,-111
164703,359404230082514,,,,17,,,-113
164456,359404230082514,,,,20,,,-104
164435,359404230082514,,,,14,,,-113
164269,359404230082514,,,,24,,,-105
164234,359404230082514,,,,29,,,-102
164052,359404230082514,,,,31,,,-112
163918,359404230082514,,,,21,,,-106
163817,359404230082514,,,,23,,,-106
163797,359404230082514,,,,27,,,-106
163760,359404230082514,,,,21,,,-106
163615,359404230082514,,,,10,,,-112
163598,359404230082514,,,,22,,,-105
163414,359404230082514,,,,20,,,-103
163377,359404230082514,,,,16,,,-104
163292,359404230082514,,,,21,,,-104
163291,359404230082514,,,,89518,,,-114
162944,359404230082514,,,,16007,,,-107
162857,359404230082514,,,,13,,,-104
162841,359404230082514,,,,29,,,-113
162686,359404230082514,,,,13,,,-106
162471,359404230082514,,,,3653,,,-105
162470,359404230082514,,,,3652,,,-105
162469,359404230082514,,,,3652,,,-105
162468,359404230082514,,,,3651,,,-105
162467,359404230082514,,,,3650,,,-105
162319,359404230082514,,,,3254,,,-105
162068,359404230082514,,,,24,,,-107
162005,359404230082514,,,,14,,,-106
161743,359404230082514,,,,35,,,-105
161539,359404230082514,,,,15,,,-106
161303,359404230082514,,,,35,,,-110
161109,359404230082514,,,,8,,,-107
160920,359404230082514,,,,31,,,-106
160887,359404230082514,,,,41,,,-104
160749,359404230082514,,,,23,,,-117
160141,359404230082514,,,,31,,,-103
159850,359404230082514,,,,24,,,-103
159631,359404230082514,,,,36,,,-105
159183,359404230082514,,,,15,,,-105
159091,359404230082514,,,,36,,,-104
158767,359404230082514,,,,17,,,-105
158741,359404230082514,,,,21,,,-107
158541,359404230082514,,,,22,,,-105
158511,359404230082514,,,,29,,,-102
158482,359404230082514,,,,7,,,-106
158448,359404230082514,,,,18,,,-104
158185,359404230082514,,,,31,,,-105
158136,359404230082514,,,,19,,,-105
157834,359404230082514,,,,12,,,-105
157402,359404230082514,,,,33,,,-106
156377,359404230082514,,,,10,,,-105
156311,359404230082514,,,,35,,,-105
156085,359404230082514,,,,13,,,-104
156053,359404230082514,,,,19,,,-104
155858,359404230082514,,,,10,,,-103
155806,359404230082514,,,,11,,,-104
155515,359404230082514,,,,10,,,-111
128324,359404230082514,,,,225,,,-77
302727,359404230124027,,,,18188,,,-86
302371,359404230124027,,,,13,,,-84
302277,359404230124027,,,,27,,,-84
302248,359404230124027,,,,24,,,-84
302222,359404230124027,,,,45890,,,-84
301338,359404230124027,,,,6103,,,-86
301180,359404230124027,,,,13,,,-85
301107,359404230124027,,,,8,,,-85
300815,359404230124027,,,,2105,,,-84
300813,359404230124027,,,,2012,,,-84
300758,359404230124027,,,,36,,,-85
300716,359404230124027,,,,20,,,-87
300681,359404230124027,,,,2075,,,-85
300632,359404230124027,,,,12,,,-84
299725,359404230124027,,,,21,,,-84
